"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","Hubspot defined","Created user","Usages"
"Customer Segment","customer_segment","enumeration","This property is based on the calculated segment of the associated Company and is automated when a quote is published with a line item containing Starter, Growth or Enterprise.","dealinformation","false","[{""label"":""🔥 Starter"",""value"":""starter"",""displayOrder"":0,""hidden"":true,""readOnly"":false},{""label"":""🚀 Growth"",""value"":""growth"",""displayOrder"":1,""hidden"":true,""readOnly"":false},{""label"":""⚜️ Enterprise "",""value"":""enterprise"",""displayOrder"":2,""hidden"":true,""readOnly"":false},{""label"":""🔎 Discovery"",""value"":""discovery"",""displayOrder"":3,""hidden"":true,""readOnly"":false},{""label"":""❌ Cannot Service"",""value"":""cannot_service"",""displayOrder"":4,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Brandon Dith-Berry","Automation platform flow (1); Report (3)"
"Days to close","days_to_close","number","The number of days the deal took to close","dealinformation","false","","true","true","false","false","false","true","HubSpot","Report (121)"
"Deal Create Date Adjusted","deal_create_date_adjusted","enumeration","","dealinformation","true","[{""label"":""Yes"",""value"":""true"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""No"",""value"":""false"",""displayOrder"":1,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Brandon Dith-Berry","Sales view (6)"
"Deal Source Contributor","deal_source_contributor","enumeration","","dealinformation","false","","false","false","false","true","false","false","Brandon Dith-Berry",""
"Deal Velocity","deal_velocity","number","The days from Deal Create Date (SQO) to Deal Close Date","dealinformation","false","","true","false","true","false","false","false","Kelvin Tanjuakio","Automation platform flow (2); Report (21); Sales view (3)"
"Deal Name","dealname","string","The name given to this deal.","dealinformation","false","","false","true","false","false","false","true","HubSpot","Inbounddb lists (5); Automation platform flow (9); Object requirement (1); Report (39); Dataset (3); Sales view (66)"
"Deal Stage","dealstage","enumeration","The stage of the deal. Deal stages allow you to categorize and track the progress of the deals that you are working on.","dealinformation","false","","false","true","false","true","false","true","HubSpot","Rollup property (2); Inbounddb lists (99); Automation platform flow (38); Object requirement (1); Report (578); Association card (1); Dataset (4); Sales view (59); Association table card (1); Properties v3 card (1); Association v3 card (1)"
"Deal Type","dealtype","enumeration","The type of deal. By default, categorize your deal as either a New Business or Existing Business.","dealinformation","false","[{""label"":""New Business"",""value"":""newbusiness"",""displayOrder"":0,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Existing Business"",""value"":""existingbusiness"",""displayOrder"":1,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Upgrade"",""value"":""upgrade"",""displayOrder"":2,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Attrition"",""value"":""attrition"",""displayOrder"":3,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false}]","false","true","false","false","false","true","HubSpot","Calculated property (1); Inbounddb lists (12); Automation platform flow (30); Object requirement (1); Report (475); Dataset (4); Sales view (25); Controlling conditional field (3); Controlling conditional options field (4); Properties v3 card (4)"
"Deal Description","description","string","Description of the deal","dealinformation","false","","false","true","false","false","false","true","HubSpot",""
"Date of last meeting booked in meetings tool","engagements_last_meeting_booked","datetime","The date of the most recent meeting an associated contact has booked through the meetings tool.","dealinformation","false","","true","true","false","false","false","true","HubSpot","Sales view (9)"
"Campaign of last booking in meetings tool","engagements_last_meeting_booked_campaign","string","This UTM parameter shows which marketing campaign (e.g. a specific email) referred an associated contact to the meetings tool for their most recent booking. This property is only populated when you add tracking parameters to your meeting link.","dealinformation","false","","true","true","false","false","false","true","HubSpot",""
"Medium of last booking in meetings tool","engagements_last_meeting_booked_medium","string","This UTM parameter shows which channel (e.g. email) referred an associated contact to the meetings tool for their most recent booking. This property is only populated when you add tracking parameters to your meeting link.","dealinformation","false","","true","true","false","false","false","true","HubSpot",""
"Source of last booking in meetings tool","engagements_last_meeting_booked_source","string","This UTM parameter shows which site (e.g. Twitter) referred an associated contact to the meetings tool for their most recent booking. This property is only populated when you add tracking parameters to your meeting link. ","dealinformation","false","","true","true","false","false","false","true","HubSpot",""
"Events Source","events_source","enumeration","","dealinformation","true","[{""label"":""Accelerate23"",""value"":""Accelerate23"",""displayOrder"":1,""hidden"":false},{""label"":""AMA Live w/Convoi Ventures"",""value"":""AMA Live w/Convoi Ventures"",""displayOrder"":2,""hidden"":false},{""label"":""Ascent Conference 2023 "",""value"":""Ascent Conference 2023"",""displayOrder"":3,""hidden"":false},{""label"":""Bill Pay & Reimbursement Webinar"",""value"":""Bill Pay & Reimbursement Webinar"",""displayOrder"":4,""hidden"":false},{""label"":""Collective Founders Dinner 2023"",""value"":""Collective Founders Dinner 2023"",""displayOrder"":5,""hidden"":false},{""label"":""Diwali Dinner 2023"",""value"":""Diwali Dinner 2023"",""displayOrder"":6,""hidden"":false},{""label"":""Fintech Meetup 2023"",""value"":""Fintech Meetup 2023"",""displayOrder"":7,""hidden"":false},{""label"":""Fintech Meetup 2024"",""value"":""Fintech Meetup 2024"",""displayOrder"":8,""hidden"":false},{""label"":""Fractional CFO Webinar"",""value"":""Fractional CFO Webinar"",""displayOrder"":9,""hidden"":false},{""label"":""Global Conf 2024"",""value"":""Global Conf 2024"",""displayOrder"":10,""hidden"":false},{""label"":""LA Tech Week 2023"",""value"":""LA Tech Week 2023"",""displayOrder"":11,""hidden"":false},{""label"":""Money 20/20 2023"",""value"":""Money 20/20 2023"",""displayOrder"":12,""hidden"":false},{""label"":""R&D Tax Credit Webinar 2024"",""value"":""R&D Tax Credit Webinar 2024"",""displayOrder"":13,""hidden"":false},{""label"":""SaaS Connect 2023"",""value"":""SaaS Connect 2023"",""displayOrder"":14,""hidden"":false},{""label"":""SaaStr 2022"",""value"":""SaaStr 2022"",""displayOrder"":15,""hidden"":false},{""label"":""SaaStr 2024"",""value"":""SaaStr 2024"",""displayOrder"":16,""hidden"":false},{""label"":""SaaStr Annual 2023"",""value"":""SaaStr Annual 2023"",""displayOrder"":17,""hidden"":false},{""label"":""SF Tech Week 2023"",""value"":""SF Tech Week 2023"",""displayOrder"":18,""hidden"":false},{""label"":""Signature Event: Topgolf Edition"",""value"":""Signature Event: Topgolf Edition"",""displayOrder"":19,""hidden"":false},{""label"":""Silicon Slopes Summit 2023"",""value"":""Silicon Slopes Summit 2023"",""displayOrder"":20,""hidden"":false},{""label"":""SS Boston 2024"",""value"":""SS Boston 2024"",""displayOrder"":21,""hidden"":false},{""label"":""Sunrise Rooftop Yoga & Breakfast"",""value"":""Sunrise Rooftop Yoga & Breakfast"",""displayOrder"":22,""hidden"":false},{""label"":""Tax Talk Webinar 2023"",""value"":""Tax Talk Webinar 2023"",""displayOrder"":23,""hidden"":false},{""label"":""TC Disrupt 2023"",""value"":""TC Disrupt 2023"",""displayOrder"":24,""hidden"":false},{""label"":""TC Early Stage 2024"",""value"":""TC Early Stage 2024"",""displayOrder"":25,""hidden"":false},{""label"":""Tech Chicago Week 2023"",""value"":""Tech Chicago Week 2023"",""displayOrder"":26,""hidden"":false},{""label"":""TechCrunch Early Stage 2023"",""value"":""TechCrunch Early Stage 2023"",""displayOrder"":27,""hidden"":false},{""label"":""Test 2024"",""value"":""Test 2024"",""displayOrder"":28,""hidden"":false},{""label"":""Utah Tech Week"",""value"":""Utah Tech Week"",""displayOrder"":29,""hidden"":false},{""label"":""Utah Tech Week 2024"",""value"":""Utah Tech Week 2024"",""displayOrder"":30,""hidden"":false},{""label"":""Zeni Accounts 2024"",""value"":""Zeni Accounts 2024"",""displayOrder"":31,""hidden"":false},{""label"":""Zeni Founder's Golf Tournament 2023"",""value"":""Zeni Founder's Golf Tournament 2023"",""displayOrder"":32,""hidden"":false}]","false","false","false","false","false","false","Brandon Dith-Berry","Automation platform flow (1); Sales view (1); Dependent conditional field (1)"
"Existing Business Contributor","existing_business_contributor","enumeration","","dealinformation","true","[{""label"":""Controller"",""value"":""controller"",""displayOrder"":0,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Customer Success"",""value"":""customer_success"",""displayOrder"":1,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Team Lead"",""value"":""team_lead"",""displayOrder"":2,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Reviewer"",""value"":""reviewer"",""displayOrder"":3,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Preparer"",""value"":""preparer"",""displayOrder"":4,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Onboarding Specialist"",""value"":""onboarding_specialist"",""displayOrder"":5,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Tax Lead"",""value"":""tax_lead"",""displayOrder"":6,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""CFO"",""value"":""cfo"",""displayOrder"":7,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""AP Preparer"",""value"":""ap_preparer"",""displayOrder"":8,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Payroll Manager"",""value"":""payroll_manager"",""displayOrder"":9,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false}]","false","false","false","false","false","false","Brandon Dith-Berry",""
"Existing Business Setter","existing_business_setter","enumeration","","dealinformation","false","","false","false","false","true","false","false","Brandon Dith-Berry","Automation platform flow (1); Properties v3 card (1)"
"Existing Business Source Method","existing_business_source_method","enumeration","The way a customer success manager sourced an existing business deal.","dealinformation","true","[{""label"":""Email"",""value"":""email"",""displayOrder"":0,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Kickoff Meeting"",""value"":""kickoff_meeting"",""displayOrder"":1,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""QBR Meeting"",""value"":""qbr_meeting"",""displayOrder"":2,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Month End Close Meeting"",""value"":""month_end_close_meeting"",""displayOrder"":3,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Ad Hoc Meeting"",""value"":""ad_hoc_meeting"",""displayOrder"":4,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false}]","false","false","false","false","false","false","Brandon Dith-Berry","Dependent conditional field (4); Properties v3 card (1)"
"Historical Deal Owner","historical_deal_owner","enumeration","","dealinformation","false","","false","false","false","true","false","false","Brandon Dith-Berry","Automation platform flow (2)"
"Annual contract value","hs_acv","number","The annual contract value (ACV) of this deal.","dealinformation","false","","true","true","true","false","false","true","HubSpot","Report (13); Properties v3 card (1)"
"Deal Collaborator","hs_all_collaborator_owner_ids","enumeration","Owner ids of the users involved in closing the deal","dealinformation","false","","true","true","false","true","false","true","HubSpot","Sales view (1)"
"Annual recurring revenue","hs_arr","number","The annual recurring revenue (ARR) of this deal.","dealinformation","false","","true","true","true","false","false","true","HubSpot","Report (26); Sales view (6); Properties v3 card (1)"
"Is Closed Won (numeric)","hs_closed_won_count","number","This property is 1 if the deal is closed won, otherwise 0.","dealinformation","false","","true","true","true","false","false","true","HubSpot","Sales view (1)"
"Created by user ID","hs_created_by_user_id","number","The user that created this object. This value is automatically set by HubSpot and may not be modified.","dealinformation","false","","true","true","false","false","false","true","HubSpot","Report (1); Sales view (5)"
"Deal Score","hs_deal_score","number","The predictive deal score calculated by Hubspot AI to score the deal health","dealinformation","false","","true","true","false","false","false","true","HubSpot",""
"Deal probability","hs_deal_stage_probability","number","The probability a deal will close. This defaults to the deal stage probability setting.","dealinformation","false","","false","true","false","false","false","true","HubSpot","Report (1)"
"Exchange rate","hs_exchange_rate","number","This is the exchange rate used to convert the deal amount into your company currency.","dealinformation","false","","false","true","false","false","false","true","HubSpot",""
"Forecast amount","hs_forecast_amount","number","The custom forecasted deal value calculated by multiplying the forecast probability and deal amount in your company’s currency.","dealinformation","false","","true","true","true","false","false","true","HubSpot","Report (5)"
"Forecast probability","hs_forecast_probability","number","The custom percent probability a deal will close.","dealinformation","false","","false","true","false","false","false","true","HubSpot",""
"Is Deal Closed?","hs_is_closed","bool","True if the deal was won or lost.","dealinformation","false","[{""label"":""True"",""value"":""true"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""False"",""value"":""false"",""displayOrder"":1,""hidden"":false,""readOnly"":false}]","true","true","true","false","false","true","HubSpot",""
"Is Closed (numeric)","hs_is_closed_count","number","This property is 1 if the deal is closed (""Closed Won"" or ""Closed Lost""), otherwise 0","dealinformation","false","","true","true","true","false","false","true","HubSpot",""
"Deal Split Added","hs_is_deal_split","bool","Indicates if the deal is split between multiple users.","dealinformation","false","[{""label"":""True"",""value"":""true"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""False"",""value"":""false"",""displayOrder"":1,""hidden"":false,""readOnly"":false}]","true","true","false","false","false","true","HubSpot",""
"Is Open (numeric)","hs_is_open_count","number","This property is 1 if the deal is not closed won or closed lost, otherwise 0","dealinformation","false","","true","true","true","false","false","true","HubSpot",""
"Forecast category","hs_manual_forecast_category","enumeration","The likelihood a deal will close. This property is used for manual forecasting your deals.","dealinformation","false","[{""label"":""Not forecasted"",""value"":""OMIT"",""displayOrder"":0,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":true},{""label"":""Pipeline"",""value"":""PIPELINE"",""displayOrder"":1,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Best case"",""value"":""BEST_CASE"",""displayOrder"":2,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Commit"",""value"":""COMMIT"",""displayOrder"":3,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Closed won"",""value"":""CLOSED"",""displayOrder"":4,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":true},{""label"":""Closed Lost"",""value"":""Closed Lost"",""displayOrder"":5,""hidden"":false,""readOnly"":false}]","false","true","false","false","false","true","HubSpot","Automation platform flow (4); Report (5); Properties v3 card (1)"
"Merged Deal IDs","hs_merged_object_ids","enumeration","The list of Deal record IDs that have been merged into this Deal. This value is automatically set by HubSpot and may not be modified.","dealinformation","false","","true","true","false","false","false","true","HubSpot",""
"Monthly recurring revenue","hs_mrr","number","The monthly recurring revenue (MRR) of this deal.","dealinformation","false","","true","true","true","false","false","true","HubSpot","Automation platform flow (3); Report (32); Pipeline board view (3); Sales view (11); Properties v3 card (1)"
"Number of Associated Line Items","hs_num_of_associated_line_items","number","The number of line items associated with this deal","dealinformation","false","","true","true","true","false","false","true","HubSpot","Report (1)"
"Record ID","hs_object_id","number","The unique ID for this record. This value is automatically set by HubSpot and may not be modified.","dealinformation","false","","true","true","false","false","false","true","HubSpot","Rollup property (2); Automation platform flow (3); Report (60); Dataset (2); Sales view (2)"
"Record Source Detail 1","hs_object_source_detail_1","string","First level of detail on how this record was created","dealinformation","false","","true","true","false","false","false","true","HubSpot",""
"Record Source Detail 2","hs_object_source_detail_2","string","Second level of detail on how this record was created","dealinformation","false","","true","true","false","false","false","true","HubSpot",""
"Record Source Detail 3","hs_object_source_detail_3","string","Third level of detail on how this record was created","dealinformation","false","","true","true","false","false","false","true","HubSpot",""
"Record Source","hs_object_source_label","enumeration","How this record was created","dealinformation","false","","true","true","false","true","false","true","HubSpot",""
"Priority","hs_priority","enumeration","","dealinformation","false","[{""label"":""Low"",""value"":""low"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Medium"",""value"":""medium"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""High"",""value"":""high"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","true","false","false","false","true","HubSpot","Sales view (2)"
"Weighted amount","hs_projected_amount","number","Returns the multiplication of the amount times the probability of the deal closing.","dealinformation","false","","true","true","false","false","false","true","HubSpot","Report (17)"
"Weighted amount in company currency","hs_projected_amount_in_home_currency","number","Returns the multiplication of the amount in home currency times the probability of the deal closing.","dealinformation","false","","true","true","false","false","false","true","HubSpot","Report (1)"
"Deal Tags","hs_tag_ids","enumeration","List of tag ids applicable to a deal. This property is set automatically by HubSpot.","dealinformation","false","","true","true","false","true","false","true","HubSpot","Sales view (1)"
"Total contract value","hs_tcv","number","The total contract value (TCV) of this deal.","dealinformation","false","","true","true","true","false","false","true","HubSpot","Calculated property (1); Automation platform flow (2); Report (158); Pipeline board view (3); Sales view (8); Properties v3 card (1)"
"Updated by user ID","hs_updated_by_user_id","number","The user that last updated this object. This value is automatically set by HubSpot and may not be modified.","dealinformation","false","","true","true","false","false","false","true","HubSpot",""
"Owner Assigned Date","hubspot_owner_assigneddate","datetime","The date the most recent deal owner was assigned to a deal. This is updated automatically by HubSpot.","dealinformation","false","","true","true","false","false","false","true","HubSpot",""
"Deal owner","hubspot_owner_id","enumeration","The owner of the deal","dealinformation","false","","false","true","false","true","false","true","HubSpot","Inbounddb lists (29); Automation platform flow (15); Object requirement (1); Report (93); Association card (1); Pipeline board view (3); Dataset (2); Sales view (54); Properties v3 card (1); Association v3 card (1)"
"HubSpot Team","hubspot_team_id","enumeration","The team of the owner of the deal.","dealinformation","false","","true","true","false","true","false","true","HubSpot","Report (22); Dataset (1); Sales view (8)"
"New Business Amount","new_business_amount","number","","dealinformation","false","","true","false","true","false","false","false","Brandon Dith-Berry",""
"New Close Date","new_close_date","datetime","","dealinformation","true","","false","false","false","false","false","false","Brandon Dith-Berry","Calculated property (1); Automation platform flow (2)"
"New Close Date Difference","new_close_date_difference","number","","dealinformation","false","","true","false","true","false","false","false","Brandon Dith-Berry","Automation platform flow (1)"
"New Plan(s)","new_plan_s_","string","","dealinformation","true","","false","false","false","false","false","false","Brandon Dith-Berry","Automation platform flow (1); Report (3); Sales view (2); Properties v3 card (1)"
"Last Contacted","notes_last_contacted","datetime","The last time a call, sales email, or meeting was logged for this deal. This is set automatically by HubSpot based on user actions.","dealinformation","false","","true","true","false","false","false","true","HubSpot","Report (1)"
"Last Activity Date","notes_last_updated","datetime","The last time a note, call, email, meeting, or task was logged for a deal. This is set automatically by HubSpot based on user actions in the deal record.","dealinformation","false","","true","true","false","false","false","true","HubSpot","Automation platform flow (1); Report (3); Sales view (17)"
"Next Activity Date","notes_next_activity_date","datetime","The date of the next upcoming activity for a deal. This property is set automatically by HubSpot based on user action. This includes logging a future call, sales email, or meeting using the Log feature, as well as creating a future task or scheduling a future meeting. This is updated automatically by HubSpot.","dealinformation","false","","true","true","false","false","false","true","HubSpot",""
"Number of Associated Contacts","num_associated_contacts","number","The number of contacts associated with this deal. This property is set automatically by HubSpot.","dealinformation","false","","true","true","true","false","false","true","HubSpot",""
"Number of times contacted","num_contacted_notes","number","The number of times a call, email or meeting was logged for this deal","dealinformation","false","","true","true","false","false","false","true","HubSpot",""
"Number of Sales Activities","num_notes","number","The total number of sales activities (notes, calls, emails, meetings, or tasks) logged for a deal. This is updated automatically by HubSpot.","dealinformation","false","","true","true","false","false","false","true","HubSpot",""
"Number of Accounts Payable Line Items","number_of_accounts_payable_line_items","number","","dealinformation","false","","true","false","true","false","false","false","Brandon Dith-Berry",""
"Number of Add-On Line Items","number_of_add_on_line_items","number","","dealinformation","false","","true","false","true","false","false","false","Brandon Dith-Berry",""
"Number of Bookkeeping Line Items","number_of_bookkeeping_line_items","number","","dealinformation","false","","true","false","true","false","false","false","Brandon Dith-Berry",""
"Number of CFO Line Items","number_of_cfo_line_items","number","","dealinformation","false","","true","false","true","false","false","false","Brandon Dith-Berry","Calculated property (1); Dataset (1)"
"Number of Different Products","number_of_different_products","number","","dealinformation","false","","true","false","false","false","false","false","Brandon Dith-Berry",""
"Number of Payroll Line Items","number_of_payroll_line_items","number","","dealinformation","false","","true","false","true","false","false","false","Brandon Dith-Berry","Calculated property (1); Dataset (1)"
"Number of Promotion Line Items","number_of_promotion_line_items","number","","dealinformation","false","","true","false","true","false","false","false","Brandon Dith-Berry",""
"Number of Tax Line Items","number_of_tax_line_items","number","","dealinformation","false","","true","false","true","false","false","false","Brandon Dith-Berry","Calculated property (1); Dataset (1)"
"Payroll Product Attachment","payroll_product_attachment","number","","dealinformation","false","","true","false","true","false","false","false","Brandon Dith-Berry","Report (6)"
"Competitor?","pilot_switchover_","enumeration","","dealinformation","true","[{""label"":""Pilot"",""value"":""Yes"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Bench"",""value"":""Bench"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Kruze Consulting"",""value"":""Kruze Consulting"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""Internal Team"",""value"":""Internal Team"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":"""",""value"":"""",""displayOrder"":4,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Megan Prince","Inbounddb lists (1); Report (6)"
"Pipeline","pipeline","enumeration","The pipeline the deal is in. This determines which stages are options for the deal.","dealinformation","false","","false","true","false","true","false","true","HubSpot","Calculated property (1); Inbounddb lists (7); Automation platform flow (22); Object requirement (1); Report (457); Dataset (5); Sales view (14); Controlling conditional field (1); Pipeline object tag (1)"
"Quote ESignature Required","quote_esignature_required","enumeration","","dealinformation","true","[{""label"":""YES"",""value"":""YES"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""NO"",""value"":""NO"",""displayOrder"":1,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Lovesh Sharma","Automation platform flow (1); Sales view (1)"
"Referral ID","referral_id","string","","dealinformation","true","","false","false","false","false","false","false","Brandon Dith-Berry","Automation platform flow (2)"
"Revenue Type","revenue_type","enumeration","","dealinformation","true","[{""label"":""New Business"",""value"":""New Business"",""displayOrder"":0,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Cross-Sell"",""value"":""Cross-Sell"",""displayOrder"":1,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Renewal"",""value"":""Renewal"",""displayOrder"":2,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Upgrade"",""value"":""Upgrade"",""displayOrder"":3,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Downgrade"",""value"":""Downgrade"",""displayOrder"":4,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Churn"",""value"":""churn"",""displayOrder"":5,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false}]","false","false","false","false","false","false","Brandon Dith-Berry","Automation platform flow (1); Report (1); Sales view (1); Dependent conditional field (2); Controlling conditional field (5); Properties v3 card (1)"
"Slipped Deal Reason","slipped_deal_reason","enumeration","","dealinformation","true","[{""label"":""Funding"",""value"":""Funding"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Budget"",""value"":""Budget"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Evaluation"",""value"":""Evaluation"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""Prioritization"",""value"":""Prioritization"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""Decision-Making"",""value"":""Decision-Making"",""displayOrder"":4,""hidden"":false,""readOnly"":false},{""label"":""Lack of Urgency"",""value"":""Lack of Urgency"",""displayOrder"":5,""hidden"":false,""readOnly"":false},{""label"":""Limitations"",""value"":""Limitations"",""displayOrder"":6,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Brandon Dith-Berry","Automation platform flow (1)"
"Slipped Deal Reason Required","slipped_deal_reason_required","enumeration","","dealinformation","true","[{""label"":""Yes"",""value"":""true"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""No"",""value"":""false"",""displayOrder"":1,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Brandon Dith-Berry","Automation platform flow (2); Sales view (2); Pipeline object tag (1)"
"Slipped Reason Notes","slipped_reason_notes","string","","dealinformation","true","","false","false","false","false","false","false","Brandon Dith-Berry",""
"Tax Product Attachment","tax_product_attachment","number","","dealinformation","false","","true","false","true","false","false","false","Brandon Dith-Berry","Report (6)"
"VC Practice Deal","vc_practice_deal","enumeration","","dealinformation","true","[{""label"":""Yes"",""value"":""true"",""displayOrder"":0,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""No"",""value"":""false"",""displayOrder"":1,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false}]","false","false","false","false","false","false","Brandon Dith-Berry","Object requirement (1); Sales view (1)"
"Zeni Bill Pay Self Serve Status","zeni_bill_pay_status","enumeration","Zeni Bill Pay Self Serve Status : Three possible states: N/A, Awaiting Activation, Activated.","dealinformation","true","[{""label"":""N/A"",""value"":""N/A"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Awaiting Activation "",""value"":""Awaiting Activation"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Activated"",""value"":""Activated"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Chaitanya Mohan",""
"Zeni POC","zeni_poc","string","","dealinformation","true","","false","false","false","false","false","false","Brandon Dith-Berry","Sales view (1); Properties v3 card (1)"
"Cumulative time in ""Sales Stage 2: Overcoming Objections (Sales Pipeline)""","hs_v2_cumulative_time_in_1192335","number","The cumulative time in seconds spent by the deal in the 'Sales Stage 2: Overcoming Objections' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Cumulative time in ""Offer shared (Yearly Taxes)""","hs_v2_cumulative_time_in_1654358","number","The cumulative time in seconds spent by the deal in the 'Offer shared' stage, 'Yearly Taxes' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Cumulative time in ""Contract sent (Yearly Taxes)""","hs_v2_cumulative_time_in_1654362","number","The cumulative time in seconds spent by the deal in the 'Contract sent' stage, 'Yearly Taxes' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Cumulative time in ""Closed won (Yearly Taxes)""","hs_v2_cumulative_time_in_1654363","number","The cumulative time in seconds spent by the deal in the 'Closed won' stage, 'Yearly Taxes' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Cumulative time in ""Closed lost (Yearly Taxes)""","hs_v2_cumulative_time_in_1654364","number","The cumulative time in seconds spent by the deal in the 'Closed lost' stage, 'Yearly Taxes' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Cumulative time in ""Interested (Yearly Taxes)""","hs_v2_cumulative_time_in_1667722","number","The cumulative time in seconds spent by the deal in the 'Interested' stage, 'Yearly Taxes' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Cumulative time in ""Sales Stage 5: Quote Signed (Sales Pipeline)""","hs_v2_cumulative_time_in_179383700","number","The cumulative time in seconds spent by the deal in the 'Sales Stage 5: Quote Signed' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Cumulative time in ""Success Stage 1: Ready for Signature (Success Pipeline)""","hs_v2_cumulative_time_in_26101810","number","The cumulative time in seconds spent by the deal in the 'Success Stage 1: Ready for Signature' stage, 'Success Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Cumulative time in ""Success Stage 2: Won - Contract Signed / Accounts Receivable (Success Pipeline)""","hs_v2_cumulative_time_in_26101811","number","The cumulative time in seconds spent by the deal in the 'Success Stage 2: Won - Contract Signed / Accounts Receivable' stage, 'Success Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
